2541,1,2025-07-09T19:45:00.000,Recreation,-3.8892223762045313,POINT (486194.0125563806 4421348.554417097)
2541,0,2025-07-09T19:45:00.000,Recreation,-2.9169167821533986,POINT (486194.0125563806 4421348.554417097)
2546,0,2025-07-09T20:10:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2551,0,2025-07-09T20:35:00.000,Recreation,-3.8892223762045313,POINT (486194.0125563806 4421348.554417097)
2568,0,2025-07-09T22:00:00.000,Recreation,-13.61227831671586,POINT (486194.0125563806 4421348.554417097)
2571,1,2025-07-09T22:15:00.000,Recreation,-26.25225103938059,POINT (486194.0125563806 4421348.554417097)
2581,1,2025-07-09T23:05:00.000,Recreation,-6.80613915835793,POINT (486194.0125563806 4421348.554417097)
2588,0,2025-07-09T23:40:00.000,Recreation,-16.52919509886926,POINT (486194.0125563806 4421348.554417097)
2674,0,2025-07-10T06:50:00.000,Food,-4.0,POINT (485547.33905596414 4421526.153604189)
2684,1,2025-07-10T07:40:00.000,Food,-4.0,POINT (487038.28498915996 4420353.145806744)
2685,2,2025-07-10T07:45:00.000,Food,-4.0,POINT (485057.58590894594 4420442.765882327)
2693,4,2025-07-10T08:25:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2693,3,2025-07-10T08:25:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2749,1,2025-07-10T13:05:00.000,Wage,516.6666666666667,POINT (486971.8556855318 4422510.6889146175)
2749,0,2025-07-10T13:05:00.000,Wage,600.0,POINT (486971.8556855318 4422510.6889146175)
2754,0,2025-07-10T13:30:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2754,1,2025-07-10T13:30:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2757,0,2025-07-10T13:45:00.000,Wage,16.666666666666664,POINT (486971.8556855318 4422510.6889146175)
2760,2,2025-07-10T14:00:00.000,Wage,600.0,POINT (486971.8556855318 4422510.6889146175)
2767,1,2025-07-10T14:35:00.000,Wage,100.0,POINT (486971.8556855318 4422510.6889146175)
2777,0,2025-07-10T15:25:00.000,Recreation,-16.52919509886926,POINT (486194.0125563806 4421348.554417097)
2794,1,2025-07-10T16:50:00.000,Recreation,-23.33533425722719,POINT (486194.0125563806 4421348.554417097)
2795,3,2025-07-10T16:55:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2802,0,2025-07-10T17:30:00.000,Recreation,-21.39072306912492,POINT (486194.0125563806 4421348.554417097)
2816,2,2025-07-10T18:40:00.000,Food,-4.0,POINT (485057.58590894594 4420442.765882327)
2816,4,2025-07-10T18:40:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2818,1,2025-07-10T18:50:00.000,Recreation,-20.418417475073788,POINT (486194.0125563806 4421348.554417097)
2820,1,2025-07-10T19:00:00.000,Food,-4.0,POINT (487038.28498915996 4420353.145806744)
2827,0,2025-07-10T19:35:00.000,Recreation,-21.39072306912492,POINT (486194.0125563806 4421348.554417097)
2829,0,2025-07-10T19:45:00.000,Food,-4.0,POINT (485547.33905596414 4421526.153604189)
2841,1,2025-07-10T20:45:00.000,Recreation,-19.44611188102266,POINT (486194.0125563806 4421348.554417097)
2842,0,2025-07-10T20:50:00.000,Recreation,-11.667667128613594,POINT (486194.0125563806 4421348.554417097)
2858,1,2025-07-10T22:10:00.000,Recreation,-13.61227831671586,POINT (486194.0125563806 4421348.554417097)
2861,0,2025-07-10T22:25:00.000,Recreation,-15.556889504818125,POINT (486194.0125563806 4421348.554417097)
2869,1,2025-07-10T23:05:00.000,Recreation,-7.7784447524090625,POINT (486194.0125563806 4421348.554417097)
2876,0,2025-07-10T23:40:00.000,Recreation,-11.667667128613594,POINT (486194.0125563806 4421348.554417097)
